timestamp,co_sensor_mg_m3,nox_sensor_ppb,no2_sensor_microg_m3,temperature_c,relative_humidity_percent,absolute_humidity_g_m3
2004-08-02 11:00:00,1.9,125.0,119.0,34.0,32.7,1.7146
2004-08-02 12:00:00,1.7,90.0,107.0,35.6,29.2,1.6684
2004-08-02 13:00:00,1.4,76.0,99.0,37.1,25.6,1.5868
2004-08-02 14:00:00,1.2,73.0,95.0,36.1,26.4,1.5505
2004-08-02 15:00:00,1.4,73.0,105.0,37.9,23.8,1.5392
2004-08-02 16:00:00,1.4,80.0,117.0,38.0,22.2,1.4483
2004-08-02 17:00:00,1.9,121.0,157.0,36.9,22.7,1.3887
2004-08-02 18:00:00,2.2,129.0,173.0,35.5,25.7,1.4626
2004-08-02 19:00:00,1.9,103.0,139.0,32.8,32.2,1.5779
2004-08-02 20:00:00,1.7,87.0,116.0,30.5,38.2,1.6376
2004-08-02 21:00:00,1.2,58.0,91.0,28.8,43.5,1.6989
2004-08-02 22:00:00,0.3,64.0,98.0,28.0,46.2,1.721
2004-08-02 23:00:00,0.1,58.0,93.0,27.1,49.4,1.7398
2004-08-03 00:00:00,0.1,44.0,74.0,26.4,52.2,1.7708
2004-08-06 05:00:00,0.7,65.0,57.0,21.4,75.5,1.9069
2004-08-06 06:00:00,1.2,94.0,56.0,21.9,74.9,1.9396
2004-08-06 07:00:00,2.3,205.0,72.0,22.0,75.9,1.9817
2004-08-06 08:00:00,3.0,240.0,84.0,22.5,74.9,2.019
2004-08-06 09:00:00,2.9,237.0,97.0,24.5,66.2,2.0011
2004-08-06 10:00:00,2.6,245.0,107.0,25.6,61.2,1.9808
2004-08-06 11:00:00,2.6,206.0,117.0,29.3,48.4,1.9367
2004-08-06 12:00:00,2.6,156.0,120.0,33.5,36.0,1.8395
2004-08-06 13:00:00,2.1,126.0,110.0,35.6,29.8,1.7045
2004-08-06 14:00:00,1.7,108.0,104.0,33.7,33.4,1.7186
2004-08-06 15:00:00,1.9,102.0,110.0,34.1,33.3,1.7509
2004-08-06 16:00:00,2.5,110.0,111.0,31.5,43.5,1.9797
2004-08-06 17:00:00,1.1,57.0,64.0,32.5,40.6,1.9481
2004-08-06 18:00:00,2.1,109.0,92.0,29.8,45.2,1.8642
2004-08-06 19:00:00,2.6,151.0,114.0,27.7,49.9,1.8189
2004-08-06 20:00:00,2.6,153.0,116.0,26.4,54.6,1.8459
2004-08-06 21:00:00,1.7,103.0,94.0,25.5,58.0,1.8611
2004-08-06 22:00:00,1.5,76.0,77.0,25.1,59.9,1.8797
2004-08-06 23:00:00,1.8,93.0,74.0,24.1,63.5,1.8828
2004-08-07 00:00:00,1.4,75.0,62.0,23.8,65.0,1.8897
2004-08-07 01:00:00,1.2,57.0,57.0,23.4,64.9,1.843
2004-08-07 02:00:00,0.7,32.0,45.0,24.4,58.6,1.7714
2004-08-07 03:00:00,0.6,32.0,45.0,23.3,63.3,1.7895
2004-08-07 04:00:00,0.7,42.0,49.0,21.9,67.1,1.7414
2004-08-07 05:00:00,0.5,37.0,45.0,23.6,61.2,1.7588
2004-08-07 06:00:00,0.6,44.0,44.0,22.6,63.4,1.7136
2004-08-07 07:00:00,0.9,51.0,43.0,22.9,62.6,1.7253
2004-08-07 08:00:00,1.2,74.0,51.0,23.3,61.8,1.7504
2004-08-07 09:00:00,2.0,115.0,84.0,25.4,56.2,1.7961
2004-08-07 10:00:00,1.9,109.0,96.0,30.6,41.9,1.8104
2004-08-07 11:00:00,1.7,80.0,88.0,33.5,34.0,1.73
2004-08-07 12:00:00,1.2,57.0,67.0,35.5,29.8,1.7004
2004-08-07 13:00:00,1.1,56.0,64.0,37.5,24.7,1.5637
2004-08-07 14:00:00,1.0,43.0,54.0,35.1,25.2,1.402
2004-08-07 15:00:00,1.0,43.0,56.0,38.1,21.1,1.3863
2004-08-07 16:00:00,1.0,51.0,68.0,38.5,21.8,1.4653
2004-08-07 17:00:00,1.2,46.0,67.0,36.8,29.5,1.8037
2004-08-07 18:00:00,1.6,71.0,95.0,34.9,33.4,1.8384
2004-08-07 19:00:00,1.6,65.0,86.0,32.2,37.4,1.7655
2004-08-07 20:00:00,1.6,78.0,93.0,29.7,41.7,1.7081
2004-08-07 21:00:00,1.3,51.0,68.0,27.7,47.4,1.7344
2004-08-07 22:00:00,1.9,84.0,95.0,27.3,49.4,1.7602
2004-08-07 23:00:00,1.9,89.0,93.0,26.3,51.3,1.7251
2004-08-08 00:00:00,1.5,65.0,69.0,25.7,54.1,1.7546
2004-08-08 01:00:00,1.1,43.0,55.0,25.4,55.1,1.7628
2004-08-08 02:00:00,0.8,32.0,39.0,24.9,57.3,1.7822
2004-08-08 03:00:00,0.9,32.0,39.0,24.1,61.8,1.8339
2004-08-08 04:00:00,0.6,22.0,33.0,23.9,61.2,1.7871
2004-08-08 05:00:00,0.6,21.0,29.0,23.8,61.3,1.7881
2004-08-08 06:00:00,0.7,27.0,36.0,23.4,61.7,1.7495
2004-08-08 07:00:00,0.6,31.0,38.0,24.3,58.4,1.7508
2004-08-08 08:00:00,1.0,46.0,47.0,25.1,56.6,1.7798
2004-08-08 09:00:00,1.2,62.0,64.0,27.3,51.3,1.835
2004-08-08 10:00:00,1.0,43.0,49.0,29.5,45.9,1.8662
2004-08-08 11:00:00,1.3,53.0,64.0,27.6,52.4,1.9055
2004-08-08 12:00:00,1.4,87.0,79.0,25.4,68.0,2.1806
2004-08-08 13:00:00,0.8,36.0,45.0,32.2,40.3,1.8999
2004-08-08 14:00:00,0.6,21.0,30.0,31.6,38.9,1.7838
2004-08-08 15:00:00,0.7,27.0,35.0,33.0,37.3,1.8481
2004-08-08 16:00:00,0.8,29.0,37.0,35.1,32.1,1.7841
2004-08-08 17:00:00,0.9,38.0,46.0,35.0,31.1,1.7173
2004-08-08 18:00:00,1.0,41.0,54.0,33.8,32.1,1.6596
2004-08-08 19:00:00,1.5,66.0,79.0,31.1,38.8,1.7295
2004-08-08 20:00:00,1.5,63.0,79.0,29.0,46.1,1.8141
2004-08-08 21:00:00,1.7,88.0,98.0,28.1,50.6,1.8969
2004-08-08 22:00:00,1.9,87.0,93.0,27.1,54.7,1.9284
2004-08-08 23:00:00,1.7,86.0,89.0,26.6,56.4,1.9349
2004-08-09 00:00:00,1.2,49.0,57.0,25.8,60.4,1.9759
2004-08-09 01:00:00,1.1,40.0,51.0,25.5,61.6,1.9804
2004-08-09 02:00:00,0.8,27.0,39.0,24.9,63.5,1.9647
2004-08-09 03:00:00,0.5,27.0,39.0,24.3,65.1,1.9475
2004-08-09 05:00:00,0.7,58.0,46.0,23.2,68.0,1.9045
2004-08-09 06:00:00,1.2,87.0,55.0,23.2,67.5,1.899
2004-08-09 07:00:00,2.3,143.0,63.0,24.3,63.3,1.8929
2004-08-09 08:00:00,2.5,96.0,42.0,25.5,59.7,1.9193
2004-08-09 09:00:00,2.4,16.0,5.0,27.7,52.5,1.9138
2004-08-09 10:00:00,1.4,54.0,39.0,31.8,38.9,1.8005
2004-08-09 11:00:00,1.2,42.0,39.0,32.7,34.1,1.6592
2004-08-09 12:00:00,1.6,72.0,71.0,34.3,31.5,1.6745
2004-08-09 13:00:00,1.4,54.0,65.0,34.2,31.5,1.6675
2004-08-09 14:00:00,1.2,52.0,71.0,33.9,32.3,1.6809
2004-08-09 15:00:00,1.5,64.0,72.0,34.4,31.9,1.7005
2004-08-09 20:00:00,1.9,81.0,95.0,29.8,41.7,1.7167
2004-08-09 21:00:00,1.6,59.0,74.0,28.8,45.9,1.7884
2004-08-09 22:00:00,1.5,69.0,76.0,28.2,51.1,1.9221
2004-08-09 23:00:00,1.4,58.0,66.0,27.5,54.4,1.9705
2004-08-10 00:00:00,1.0,33.0,49.0,27.4,55.0,1.9827
2004-08-10 01:00:00,0.7,17.0,29.0,28.1,51.6,1.9269
2004-08-10 02:00:00,0.5,6.0,11.0,26.3,56.5,1.9027
2004-08-10 03:00:00,0.5,6.0,11.0,24.4,65.0,1.9612
2004-08-10 04:00:00,0.5,20.0,25.0,24.4,63.6,1.9218
2004-08-10 05:00:00,0.7,58.0,34.0,23.5,67.4,1.9305
2004-08-10 06:00:00,1.2,106.0,42.0,23.4,65.7,1.872
2004-08-10 07:00:00,2.2,143.0,47.0,24.5,61.3,1.8522
2004-08-10 08:00:00,2.9,167.0,62.0,26.0,55.8,1.8536
2004-08-10 09:00:00,2.6,188.0,81.0,28.5,48.5,1.8607
2004-08-10 10:00:00,2.6,164.0,90.0,33.6,35.7,1.8229
2004-08-10 11:00:00,2.2,128.0,95.0,36.5,28.9,1.7359
2004-08-10 12:00:00,1.5,88.0,86.0,39.0,23.7,1.6346
2004-08-10 13:00:00,0.9,51.0,64.0,38.8,23.7,1.6093
2004-08-10 14:00:00,1.0,52.0,62.0,38.0,24.0,1.5686
2004-08-10 15:00:00,1.1,59.0,75.0,40.5,23.3,1.7416
2004-08-10 16:00:00,1.2,67.0,88.0,39.8,25.4,1.8213
2004-08-10 17:00:00,1.8,105.0,126.0,39.6,23.3,1.6535
2004-08-10 18:00:00,1.8,91.0,96.0,38.8,24.7,1.6772
2004-08-10 19:00:00,1.7,69.0,79.0,34.7,35.9,1.9528
2004-08-10 20:00:00,1.7,65.0,67.0,32.3,43.6,2.07
2004-08-10 21:00:00,1.6,58.0,62.0,30.7,48.1,2.0821
2004-08-10 22:00:00,1.7,67.0,64.0,29.5,50.6,2.0492
2004-08-10 23:00:00,1.8,64.0,63.0,28.8,52.0,2.0297
2004-08-11 00:00:00,1.5,65.0,60.0,28.2,55.0,2.0697
2004-08-11 01:00:00,1.2,47.0,49.0,27.2,59.1,2.0997
2004-08-11 02:00:00,0.8,29.0,36.0,26.7,60.7,2.0977
2004-08-11 03:00:00,0.5,29.0,36.0,26.9,60.3,2.1074
2004-08-11 04:00:00,0.5,16.0,24.0,26.4,61.6,2.0931
2004-08-11 05:00:00,0.7,50.0,32.0,25.9,63.6,2.102
2004-08-11 06:00:00,1.1,78.0,42.0,26.1,63.7,2.117
2004-08-11 07:00:00,1.4,89.0,42.0,26.8,60.5,2.1008
2004-08-11 08:00:00,1.7,97.0,51.0,27.9,56.5,2.0895
2004-08-11 09:00:00,1.8,93.0,58.0,29.8,51.1,2.1054
2004-08-11 10:00:00,1.8,105.0,67.0,33.6,41.0,2.0995
2004-08-11 11:00:00,1.7,89.0,68.0,35.1,38.1,2.1144
2004-08-11 12:00:00,1.3,63.0,56.0,36.2,34.9,2.0578
2004-08-11 13:00:00,1.3,52.0,47.0,38.0,30.7,2.0022
2004-08-11 14:00:00,1.0,48.0,46.0,36.6,30.8,1.8617
2004-08-11 15:00:00,1.0,50.0,50.0,38.8,25.4,1.7282
2004-08-11 16:00:00,1.4,80.0,65.0,38.7,25.8,1.7426
2004-08-11 17:00:00,1.6,78.0,69.0,37.4,29.9,1.8848
2004-08-11 18:00:00,1.4,64.0,63.0,36.2,31.1,1.8371
2004-08-11 19:00:00,1.7,84.0,69.0,33.8,34.5,1.7788
2004-08-11 20:00:00,1.4,72.0,57.0,31.4,40.7,1.8377
2004-08-11 21:00:00,1.5,70.0,59.0,30.8,45.0,1.9733
2004-08-11 22:00:00,1.4,59.0,54.0,29.4,50.0,2.0181
2004-08-11 23:00:00,1.5,63.0,57.0,28.1,54.1,2.029
2004-08-12 00:00:00,1.6,58.0,46.0,27.3,57.8,2.0646
2004-08-12 01:00:00,1.2,68.0,65.0,26.7,60.6,2.0942
2004-08-12 02:00:00,0.9,57.0,62.0,25.9,64.5,2.1247
2004-08-12 03:00:00,0.6,57.0,62.0,25.6,63.5,2.0566
2004-08-12 05:00:00,0.7,47.0,37.0,25.8,64.6,2.1195
2004-08-12 06:00:00,0.7,39.0,41.0,26.5,60.6,2.063
2004-08-12 07:00:00,1.7,87.0,60.0,26.4,61.7,2.0929
2004-08-12 08:00:00,2.2,122.0,65.0,27.5,60.1,2.1719
2004-08-12 09:00:00,1.9,122.0,71.0,29.4,53.1,2.1362
2004-08-12 10:00:00,1.5,101.0,61.0,33.4,39.9,2.0177
2004-08-12 11:00:00,1.6,92.0,65.0,33.2,39.2,1.9642
2004-08-12 12:00:00,1.3,70.0,54.0,34.5,35.1,1.8856
2004-08-12 13:00:00,1.1,58.0,58.0,37.1,30.5,1.8962
2004-08-12 14:00:00,1.0,44.0,56.0,35.9,32.1,1.8697
2004-08-12 15:00:00,1.0,44.0,60.0,37.3,28.0,1.7537
2004-08-12 16:00:00,1.1,52.0,69.0,38.1,26.3,1.7252
2004-08-12 17:00:00,1.3,53.0,67.0,37.1,27.2,1.6844
2004-08-12 18:00:00,1.5,65.0,79.0,35.2,31.2,1.7485
2004-08-12 19:00:00,1.6,67.0,86.0,32.1,38.7,1.819
2004-08-12 20:00:00,1.5,67.0,79.0,30.3,45.1,1.9129
2004-08-12 21:00:00,1.3,53.0,67.0,29.3,50.2,2.0127
2004-08-12 22:00:00,1.2,53.0,65.0,28.6,53.7,2.0691
2004-08-12 23:00:00,1.6,60.0,67.0,27.8,57.4,2.1107
2004-08-13 00:00:00,1.4,60.0,62.0,27.4,59.4,2.1395
2004-08-13 01:00:00,1.1,39.0,48.0,27.2,59.3,2.1059
2004-08-13 02:00:00,0.7,22.0,33.0,26.7,61.0,2.1005
2004-08-13 03:00:00,0.4,22.0,33.0,26.0,62.7,2.0737
2004-08-13 04:00:00,0.5,7.0,11.0,25.4,63.1,2.0184
2004-08-13 05:00:00,0.5,25.0,34.0,26.1,60.3,2.012
2004-08-13 06:00:00,0.8,47.0,52.0,25.2,67.1,2.1164
2004-08-13 07:00:00,1.6,101.0,80.0,26.0,61.9,2.0511
2004-08-13 08:00:00,1.6,100.0,86.0,27.0,57.5,2.0183
2004-08-13 09:00:00,1.4,79.0,77.0,30.5,44.4,1.9076
2004-08-13 10:00:00,1.5,91.0,93.0,33.4,35.1,1.781
2004-08-13 11:00:00,1.2,83.0,109.0,35.7,29.0,1.6716
2004-08-13 12:00:00,1.1,65.0,89.0,35.8,27.7,1.6041
2004-08-13 13:00:00,0.8,55.0,71.0,36.3,27.4,1.6264
2004-08-13 14:00:00,0.7,40.0,56.0,33.6,28.8,1.4695
2004-08-13 15:00:00,0.7,48.0,68.0,35.2,20.5,1.1418
2004-08-13 16:00:00,0.7,46.0,61.0,35.0,22.4,1.2371
2004-08-13 17:00:00,1.0,54.0,70.0,34.0,25.2,1.314
2004-08-13 18:00:00,1.0,55.0,76.0,32.0,28.2,1.3204
2004-08-13 19:00:00,1.2,60.0,78.0,29.4,34.4,1.3899
2004-08-13 20:00:00,1.1,62.0,80.0,28.1,41.1,1.535
2004-08-13 21:00:00,1.0,51.0,71.0,26.9,47.5,1.6595
2004-08-13 22:00:00,1.2,57.0,74.0,26.6,50.4,1.724
2004-08-13 23:00:00,1.4,72.0,90.0,25.9,52.9,1.7478
2004-08-14 00:00:00,1.3,63.0,78.0,25.4,54.6,1.7483
2004-08-14 01:00:00,1.0,49.0,63.0,25.1,55.7,1.7471
2004-08-14 02:00:00,0.6,30.0,42.0,25.1,55.3,1.733
2004-08-14 03:00:00,0.4,30.0,42.0,25.0,56.0,1.7428
2004-08-14 04:00:00,0.4,18.0,27.0,25.2,55.0,1.7405
2004-08-14 05:00:00,0.4,22.0,29.0,25.6,53.5,1.7291
2004-08-14 06:00:00,0.5,39.0,41.0,24.7,55.9,1.7114
2004-08-14 07:00:00,1.1,68.0,61.0,24.0,57.2,1.6835
2004-08-14 08:00:00,1.2,84.0,68.0,25.0,53.2,1.663
2004-08-14 09:00:00,0.9,54.0,58.0,28.0,43.4,1.6162
2004-08-14 10:00:00,0.9,51.0,52.0,31.6,35.5,1.6269
2004-08-14 11:00:00,1.0,52.0,57.0,35.0,29.0,1.6017
2004-08-14 12:00:00,0.8,44.0,51.0,35.3,27.6,1.5512
2004-08-14 13:00:00,0.8,47.0,53.0,36.2,24.1,1.4235
2004-08-14 14:00:00,0.7,37.0,49.0,34.8,24.5,1.3373
2004-08-14 15:00:00,0.7,33.0,44.0,38.2,19.6,1.2915
2004-08-14 16:00:00,0.7,36.0,48.0,38.9,20.3,1.382
2004-08-14 17:00:00,0.7,33.0,46.0,36.9,27.1,1.6683
2004-08-14 18:00:00,0.9,40.0,56.0,35.2,32.1,1.7898
2004-08-14 19:00:00,1.2,56.0,73.0,32.0,38.2,1.788
2004-08-14 20:00:00,1.4,71.0,85.0,29.8,41.8,1.7269
2004-08-14 21:00:00,1.2,57.0,72.0,28.2,45.9,1.7272
2004-08-14 22:00:00,1.0,43.0,53.0,27.1,48.2,1.7075
2004-08-14 23:00:00,0.9,40.0,47.0,26.7,49.5,1.7048
2004-08-15 00:00:00,0.7,26.0,37.0,26.1,50.8,1.6917
2004-08-15 01:00:00,0.5,24.0,34.0,25.7,52.5,1.7077
2004-08-15 02:00:00,0.5,24.0,33.0,24.8,55.4,1.7054
2004-08-15 03:00:00,0.4,24.0,33.0,23.8,57.5,1.6723
2004-08-15 05:00:00,0.4,18.0,27.0,22.5,61.8,1.6654
2004-08-15 06:00:00,0.4,19.0,27.0,22.7,59.2,1.6139
2004-08-15 07:00:00,0.5,22.0,28.0,23.0,58.4,1.6223
2004-08-15 08:00:00,0.7,34.0,36.0,23.9,56.3,1.6489
2004-08-15 09:00:00,1.1,61.0,59.0,26.3,50.1,1.6889
2004-08-15 10:00:00,1.0,46.0,56.0,32.1,34.0,1.6039
2004-08-15 11:00:00,1.2,56.0,70.0,35.8,25.7,1.4861
2004-08-15 12:00:00,1.1,31.0,36.0,38.3,19.8,1.3067
2004-08-15 13:00:00,0.6,11.0,17.0,37.3,20.5,1.286
2004-08-15 14:00:00,0.4,8.0,14.0,36.3,18.4,1.0976
2004-08-15 15:00:00,0.4,14.0,24.0,36.8,16.9,1.0347
2004-08-15 16:00:00,0.5,21.0,36.0,37.9,15.9,1.0296
2004-08-15 17:00:00,0.6,26.0,43.0,36.7,17.1,1.0398
2004-08-15 18:00:00,0.8,37.0,60.0,33.8,21.9,1.1303
2004-08-15 19:00:00,1.0,53.0,81.0,32.6,24.6,1.1885
2004-08-15 20:00:00,1.1,56.0,87.0,30.6,28.4,1.2247
2004-08-15 21:00:00,1.1,51.0,85.0,29.4,30.5,1.2288
2004-08-15 22:00:00,1.6,79.0,91.0,28.4,34.4,1.314
2004-08-15 23:00:00,0.9,38.0,55.0,28.3,34.1,1.2951
2004-08-16 00:00:00,0.7,25.0,42.0,27.8,35.2,1.2968
2004-08-16 01:00:00,0.7,24.0,43.0,25.3,39.7,1.2656
2004-08-16 02:00:00,0.5,11.0,20.0,24.5,41.5,1.2589
2004-08-16 03:00:00,0.4,11.0,20.0,24.8,39.8,1.2231
2004-08-16 04:00:00,0.3,16.0,23.0,23.3,41.9,1.1856
2004-08-16 05:00:00,0.4,43.0,43.0,21.5,45.6,1.1558
2004-08-16 06:00:00,0.9,86.0,68.0,21.3,47.0,1.1793
2004-08-16 07:00:00,1.3,92.0,62.0,22.2,45.0,1.1867
2004-08-16 08:00:00,1.6,102.0,65.0,23.6,40.8,1.1746
2004-08-16 09:00:00,2.1,171.0,93.0,27.1,32.4,1.1462
2004-08-16 10:00:00,2.0,148.0,110.0,33.4,20.1,1.0142
2004-08-16 11:00:00,1.4,119.0,106.0,35.3,17.0,0.9546
2004-08-16 12:00:00,1.4,71.0,77.0,37.4,14.7,0.9295
2004-08-16 13:00:00,0.9,53.0,60.0,38.6,14.6,0.9821
2004-08-16 14:00:00,0.8,61.0,67.0,35.8,17.8,1.0274
2004-08-16 15:00:00,0.8,53.0,57.0,38.4,16.4,1.0957
2004-08-16 16:00:00,1.0,61.0,60.0,39.7,15.3,1.0963
2004-08-16 17:00:00,1.3,72.0,69.0,38.8,15.8,1.0706
2004-08-16 18:00:00,1.3,67.0,77.0,35.2,22.3,1.2467
2004-08-16 19:00:00,1.3,70.0,77.0,31.7,28.2,1.2962
2004-08-16 20:00:00,1.6,81.0,87.0,30.4,30.9,1.3219
2004-08-16 21:00:00,1.4,79.0,88.0,29.5,32.1,1.3005
2004-08-16 22:00:00,1.3,73.0,84.0,28.0,34.9,1.2989
2004-08-16 23:00:00,1.0,57.0,65.0,28.2,36.6,1.3722
2004-08-17 00:00:00,0.9,45.0,54.0,26.5,40.7,1.3873
2004-08-17 01:00:00,0.6,25.0,37.0,28.3,36.7,1.3878
2004-08-17 02:00:00,0.5,23.0,36.0,25.7,43.8,1.4233
2004-08-17 03:00:00,0.5,23.0,36.0,24.3,49.0,1.4666
2004-08-17 04:00:00,0.4,18.0,29.0,24.3,48.3,1.4449
2004-08-17 05:00:00,0.4,23.0,25.0,23.6,49.2,1.4153
2004-08-17 06:00:00,1.0,59.0,41.0,22.2,53.9,1.4201
2004-08-17 07:00:00,2.2,135.0,68.0,22.5,52.3,1.41
2004-08-17 08:00:00,2.5,167.0,82.0,24.3,47.8,1.4321
2004-08-17 09:00:00,2.3,190.0,137.0,27.3,40.7,1.4548
2004-08-17 10:00:00,2.0,142.0,119.0,33.3,28.2,1.4189
2004-08-18 16:00:00,1.4,83.0,71.0,36.4,27.1,1.6226
2004-08-18 17:00:00,1.7,94.0,78.0,36.8,26.2,1.5984
2004-08-18 18:00:00,1.5,84.0,72.0,36.4,26.8,1.6038
2004-08-18 19:00:00,1.7,90.0,74.0,33.3,32.8,1.6527
2004-08-18 20:00:00,1.6,91.0,70.0,31.3,39.5,1.7798
2004-08-18 21:00:00,1.4,70.0,55.0,29.9,44.7,1.8511
2004-08-18 22:00:00,1.4,75.0,54.0,29.1,48.4,1.9186
2004-08-18 23:00:00,1.4,72.0,53.0,28.0,52.9,1.964
2004-08-19 00:00:00,1.2,59.0,46.0,27.7,53.0,1.9423
2004-08-19 01:00:00,0.9,48.0,38.0,27.7,52.6,1.9202
2004-08-19 02:00:00,0.6,41.0,30.0,28.3,49.5,1.8782
2004-08-19 03:00:00,0.4,41.0,30.0,28.8,49.0,1.9112
2004-08-19 04:00:00,0.5,11.0,16.0,27.7,52.5,1.923
2004-08-19 05:00:00,0.5,11.0,12.0,27.5,53.0,1.9097
2004-08-19 06:00:00,0.8,37.0,38.0,27.1,54.4,1.9168
2004-08-19 07:00:00,1.4,72.0,56.0,27.6,52.1,1.8936
2004-08-19 08:00:00,1.2,53.0,57.0,29.0,48.5,1.9133
2004-08-19 09:00:00,1.0,31.0,39.0,31.0,42.9,1.8909
2004-08-19 10:00:00,1.2,47.0,47.0,32.5,39.4,1.8982
2004-08-19 11:00:00,1.1,33.0,35.0,36.9,30.9,1.8934
2004-08-19 12:00:00,1.2,35.0,44.0,36.2,30.6,1.8105
2004-08-19 13:00:00,1.1,32.0,43.0,37.7,27.7,1.778
2004-08-19 14:00:00,1.0,23.0,34.0,37.1,27.2,1.6874
2004-08-19 15:00:00,1.0,27.0,36.0,39.5,24.3,1.7216
2004-08-19 16:00:00,1.2,32.0,44.0,39.9,23.8,1.7127
2004-08-19 17:00:00,1.7,51.0,63.0,39.6,24.3,1.7255
2004-08-19 18:00:00,1.7,46.0,60.0,37.2,29.1,1.8185
2004-08-19 19:00:00,1.7,62.0,66.0,33.9,37.1,1.9264
2004-08-19 20:00:00,1.7,65.0,68.0,31.6,43.6,1.9944
2004-08-23 09:00:00,2.0,111.0,68.0,25.3,41.7,1.3243
2004-08-23 11:00:00,1.6,86.0,83.0,32.9,24.9,1.2269
2004-08-23 12:00:00,1.3,57.0,64.0,34.4,23.5,1.2541
2004-08-23 13:00:00,1.0,39.0,50.0,34.3,22.5,1.1974
2004-08-23 14:00:00,0.9,41.0,53.0,33.4,21.6,1.0927
2004-08-23 15:00:00,1.0,47.0,57.0,36.1,18.4,1.0827
2004-08-23 16:00:00,1.1,45.0,55.0,37.3,15.4,0.9692
2004-08-23 17:00:00,1.5,60.0,70.0,36.8,16.2,0.9922
2004-08-23 18:00:00,1.5,51.0,68.0,34.9,20.9,1.1463
2004-08-23 19:00:00,1.6,53.0,73.0,30.8,26.5,1.1603
2004-08-23 20:00:00,1.7,72.0,92.0,28.9,28.3,1.1078
2004-08-23 21:00:00,1.4,62.0,80.0,27.0,30.7,1.079
2004-08-23 22:00:00,1.2,41.0,60.0,26.6,30.6,1.0459
2004-08-23 23:00:00,1.1,32.0,49.0,26.0,33.1,1.0955
2004-08-24 00:00:00,1.1,44.0,53.0,24.1,37.9,1.1204
2004-08-24 01:00:00,1.2,29.0,50.0,22.2,43.1,1.1396
2004-08-24 02:00:00,0.7,18.0,34.0,22.8,41.3,1.1284
2004-08-24 03:00:00,0.5,18.0,34.0,21.2,43.8,1.088
2004-08-24 04:00:00,0.4,12.0,21.0,21.7,42.6,1.0907
2004-08-24 05:00:00,0.7,39.0,48.0,20.2,47.1,1.1021
2004-08-24 06:00:00,1.1,83.0,71.0,20.1,47.8,1.1093
2004-08-24 07:00:00,1.6,149.0,94.0,20.6,45.5,1.0925
2004-08-24 08:00:00,2.3,216.0,118.0,22.4,41.1,1.0979
2004-08-24 09:00:00,1.6,153.0,105.0,25.0,36.6,1.143
2004-08-24 10:00:00,2.0,177.0,122.0,29.9,26.2,1.0891
2004-08-24 11:00:00,1.6,126.0,121.0,32.9,21.8,1.0714
2004-08-24 12:00:00,1.6,96.0,115.0,35.0,17.9,0.99
2004-08-24 13:00:00,1.3,92.0,107.0,34.6,18.2,0.9832
2004-08-24 14:00:00,1.0,75.0,86.0,33.8,22.8,1.1781
2004-08-24 15:00:00,1.6,109.0,118.0,36.3,19.5,1.1539
2004-08-24 16:00:00,2.0,133.0,129.0,38.3,17.9,1.181
2004-08-24 17:00:00,1.7,87.0,90.0,36.9,20.9,1.2864
2004-08-24 18:00:00,1.7,80.0,87.0,33.9,30.0,1.56
2004-08-24 19:00:00,1.4,70.0,65.0,29.8,43.4,1.7988
2004-08-24 20:00:00,1.3,67.0,61.0,27.5,50.4,1.8274
2004-08-24 21:00:00,1.3,66.0,62.0,27.5,50.4,1.8284
2004-08-24 22:00:00,1.6,97.0,85.0,28.1,48.0,1.7933
2004-08-24 23:00:00,1.8,90.0,83.0,26.9,49.6,1.7299
2004-08-25 00:00:00,1.5,99.0,84.0,26.0,48.0,1.5899
2004-08-25 01:00:00,1.3,71.0,71.0,24.9,50.6,1.5747
2004-08-25 02:00:00,1.1,59.0,62.0,23.7,53.2,1.5418
2004-08-25 03:00:00,0.5,59.0,62.0,24.5,50.9,1.5416
2004-08-25 04:00:00,0.6,26.0,40.0,22.9,56.1,1.5492
2004-08-25 05:00:00,0.7,47.0,50.0,23.3,55.5,1.5636
2004-08-25 06:00:00,1.1,108.0,78.0,23.6,54.2,1.5583
2004-08-25 07:00:00,1.9,160.0,89.0,24.9,52.9,1.643
2004-08-25 08:00:00,3.5,204.0,106.0,26.4,50.8,1.7166
2004-08-25 09:00:00,2.9,193.0,107.0,28.1,47.4,1.7753
2004-08-25 10:00:00,2.2,146.0,93.0,30.2,43.2,1.823
2004-08-25 11:00:00,2.0,126.0,95.0,31.2,41.9,1.871
2004-08-25 12:00:00,1.7,90.0,78.0,33.9,36.0,1.8692
2004-08-25 13:00:00,1.6,84.0,76.0,33.9,34.1,1.7754
2004-08-25 14:00:00,1.3,60.0,66.0,34.4,30.6,1.6402
2004-08-25 15:00:00,1.3,66.0,71.0,35.3,28.5,1.6034
2004-08-25 16:00:00,1.3,57.0,61.0,36.3,28.3,1.6851
2004-08-25 17:00:00,1.6,71.0,73.0,35.3,29.4,1.6577
2004-08-25 18:00:00,1.3,51.0,54.0,32.5,34.1,1.6453
2004-08-25 19:00:00,1.4,49.0,53.0,29.1,42.1,1.6695
2004-08-25 20:00:00,1.4,59.0,69.0,27.8,35.6,1.3116
2004-08-25 21:00:00,1.3,66.0,77.0,27.0,30.0,1.0542
2004-08-25 22:00:00,1.4,72.0,83.0,26.3,37.3,1.2555
